,评论ID,评论内容,用户情绪
6833,47646,目录权限很不错,1.0
6834,47649,fun,1.0
6835,47655,简单的图形小操作，学到了,0.0
6836,47661,很方便！造福大众啊！,1.0
6837,47664,有趣,1.0
6838,47670,"gvim怎么调试啊，输错个herf,找了半天。",0.0
6839,47673,纯理论快速掠过,1.0
6840,47685,Just Go On!,0.0
6841,47688,不错哦,1.0
6842,47694,OK！Interesting！,1.0
6843,47718,没有登录到linux环境呀，有什么限制吗？,0.0
6844,47730,"凌晨3点定时备份日志怎么写,求大神指点！！！【0 3 * * * cp /var/log/alternatives.log /home/shiyanlou/tmp/$(date +\\%y-\\%m-\\%d)】------------一直提示我格式错误！",1.0
6845,47760,这个实验我全都做得没问题，但是提交结果总是失败，不知道为啥。\n内容有我发布的实验报告为证。,0.0
6846,47766,绩效学习吧~,1.0
6847,47778,来这里学习非常的棒,1.0
6848,47787,真是尴尬啊，目前只会对实验楼的源码照敲，自己还不会编码，什么变量什么运算符啊感觉有点吃力，估计要用到的时候又要回过来看看，记性就是这个查，老师这个题好难我不会~~~,1.0
6849,47805,这个挑战开始怎么都过不了，一直提示日期格式有问题，原来是我在写定时任务时加了sudo,0.0
6850,47808,太卡了,1.0
6851,47811,讲解不是太清晰,0.0
6852,47814,学习Linux基本知识，好用！,1.0
6853,47817,还行,1.0
6854,47874,挺有意思,1.0
6855,47877,已经是老司机,1.0
6856,47889,没有创建目录权限,0.0
6857,47892,不错，省的自己搭建环境,1.0
6858,47898,挺好的,1.0
6859,47901,挺好的，看得懂,1.0
6860,47904,这个实验体验不是很好，很简单的实验，没积累多少学习时间诶,0.0
6861,47907,为什么不能在那个什么X终端里编辑文件？,0.0
6862,47913,还行,1.0
6863,47919,挺好的，由于时间原因，没有继续努力，。后期继续努力。,0.0
6864,47925,使用中好卡好卡，,1.0
6865,47934,很好的实验，让我python慢慢入门，可以写小程序了。,0.0
6866,47937,very good,1.0
6867,47940,还好吧，感觉我这个小白在这里能学到很多东西,0.0
6868,47943,nice,1.0
6869,47949,对于socket方式的程序交互有初步思路。,0.0
6870,47958,不错,1.0
6871,47964,实验很好，适合入门。,1.0
6872,47967,收货挺多 继续加油,1.0
6873,47970,最后一个mark表太长了。前面也没有交如何插入多个数据……好累人,0.0
6874,47976,棒棒哒 么么哒,0.0
6875,47979,ls，cd，pwd等命令很实用,1.0
6876,47982,第二节几乎无用。。。。大家都来这了，都知道编程有啥用了，不需要太多的鼓励,0.0
6877,47985,good,1.0
6878,47988,挺不錯的,1.0
6879,47994,基础有点薄弱，没有学以致用，继续努力,0.0
6880,48081,还好,1.0
6881,48093,"structs.xml中的<interceptor-stack name=""interceptorLogin"">写错了，应该是<interceptor-stack name=""InterceptorLogin"">，大小写的问题，害我找了半天，感觉就凭这个纠错要送我一个付费课程（ssh）",1.0
6882,48096,输入命令响应太慢。,1.0
6883,48120,粘贴复制环境也太差了吧 = = 一直粘贴失败 郁闷死了,1.0
6884,48123,HelloWorld,1.0
6885,48126,复习了一下啊哈c里学的，操作环境从win换到了linux，熟悉了一下linux，为之后学Python打打基础,0.0
6886,48129,好牛逼的平台,1.0
6887,48132,加油！,1.0
6888,48138,感谢一位前辈告诉我权限不足，可以用sudo，感谢实验楼提供的环境,1.0
6889,48147,努力学习,1.0
6890,48150,为什么date +%F不行,0.0
6891,48162,非常好,1.0
6892,48174,"阅读了说明,还是有收获的",0.0
6893,48183,nice,1.0
6894,48186,太卡..太卡,1.0
6895,48195,继续努力,1.0
6896,48198,按步骤来蛮简单的,0.0
6897,48201,gogogo,1.0
6898,48204,第一课简单！,1.0
6899,48207,学习一定要有定力，坚持就是胜利,0.0
6900,48210,学的越来越扎实了,0.0
6901,48219,这个学习网站不错.加油,1.0
6902,48225,~,1.0
6903,48231,做为了解 熟练 至于使用方面 还得努力练习。,0.0
6904,48234,挺新颖的,1.0
6905,48243,有收获，nice,1.0
6906,48246,·1342,1.0
6907,48249,学习效果好，但界面输入反应较慢,1.0
6908,48258,very nice learning experience!,0.0
6909,48261,没有问题,0.0
6910,48282,666,1.0
6911,48285,实验楼真心不错,1.0
6912,48291,干 这个网站太屌了,0.0
6913,48330,一开始只做了小时的限制 遗漏了分钟的设置,0.0
6914,48339,。。有点记不住，实际操作用到再说吧,0.0
6915,48366,太卡了，没法用啊,0.0
6916,48375,类名一定要与 Java 文件名一致,0.0
6917,48408,在 Java 中是区分大小写的,0.0
6918,48486,==和!=适用于所有的基本数据类型，其他关系运算符不适用于boolean，因为boolean值只有true和false，比较没有任何意义。\n\n\n•==和!=也适用于所有对象，可以比较对象的引用是否相同。,1.0
6919,48495,==和!=适用于所有的基本数据类型，其他关系运算符不适用于boolean，因为boolean值只有true和false，比较没有任何意义。\n\n\n•==和!=也适用于所有对象，可以比较对象的引用是否相同。,1.0
6920,48498,666,1.0
6921,48510,有点卡 没有加载成功下次再试验,0.0
6922,48513,继续努力--！,1.0
6923,48528,记得抄代码……,0.0
6924,48531,继续加油,1.0
6925,48537,很新奇，支持支持,1.0
6926,48549,挺好用的,1.0
6927,48552,赞~\\(≧▽≦)/~,1.0
6928,48567,有时候编译不正常,0.0
6929,48570,HENHAO,1.0
6930,48573,"好卡。尤其是eclipse,我还是用getdit吧。但是他没有自动补全",0.0
6931,48576,"额,不知道为什么我这里不能输入字符d,实验楼，我来晚了。",0.0
6932,48582,很好，很新颖,1.0
6933,48588,有意思,1.0
6934,48591,非常好的培训模式,1.0
6935,48594,纸上得来终觉浅,1.0
6936,48600,绝知此事要躬行,1.0
6937,48606,无为在歧路,1.0
6938,48609,待会再战,0.0
6939,48612,山重水复疑无路,1.0
6940,48615,第一个实验，挺简单的。,0.0
6941,48621,第一个实验，挺简单的。,0.0
6942,48624,"System.out.printf(""%3d"",整数)。就是用三个空格输出一个整数。",0.0
6943,48627,第一个实验，挺简单的。,0.0
6944,48630,不敢高声语,1.0
6945,48645,春风得意马蹄疾,1.0
6946,48648,很好，能实战Python,1.0
6947,48654,还不错,1.0
6948,48660,sg,1.0
6949,48666,很好，能实战Python,1.0
6950,48669,非常有用的教程，受益匪浅,1.0
6951,48681,知识太多不弄易记住,1.0
6952,48693,不错,1.0
6953,48696,非常不错,1.0
6954,48702,定义类的时候是不会为类开辟内存空间的，但是一旦创建了对象，系统就会在内存中为对象开辟一块空间，用来存放对象的属性值和方法。,0.0
6955,48720,感觉是系统的问题，也有可能是我确实没弄明白，遗憾,0.0
6956,48726,有效学习时间则么算的？,0.0
6957,48729,2017/4/18 完成,1.0
6958,48732,哈哈哈哈~~··做了个小游戏，棒棒哒~~~~,1.0
6959,48741,我是一名学生，很高兴能使用 实验楼的环境学习。,1.0
6960,48747,非常不错的实验,1.0
6961,48750,还没有进去，不知道是电脑卡，还是什么其他原因。,0.0
6962,48753,实际操作一下，确实有收获,1.0
6963,48756,有点卡,0.0
6964,48762,内容很丰富,1.0
6965,48765,不错，没想到还能写一下C，哈哈,1.0
6966,48777,"good tools, thanks",0.0
6967,48783,挺好 挺详细,1.0
6968,48786,还是蛮好玩的,1.0
6969,48789,很不错的地方,1.0
6970,48795,顺利。,1.0
6971,48798,好,1.0
6972,48804,这节课的命令比较少,1.0
6973,48810,linux 日志文件存放在 var 中,0.0
6974,48822,有客户端版吗？,0.0
6975,48825,有趣,1.0
6976,48831,努力,1.0
6977,48837,一个不错学习平台，很喜欢,1.0
6978,48840,环境很流畅，教程循序渐进，很好。,1.0
6979,48843,好好学习，天天向上,1.0
6980,48849,java8的新特性看着简单，实际项目中没有使用java8的话，总是觉得学的不踏实，所以又回来再看一遍。,0.0
6981,48852,每天两节实验课，加油加油,1.0
6982,48855,很强大的功能：Optional是一个可以为null的容器对象，如果值存在则isPresent()返回true，调用get()方法会返回该对象。,1.0
6983,48861,nice case,1.0
6984,48867,.喜欢,1.0
6985,48885,恩恩恩那,1.0
6986,48909,第一次玩 ，还不太会,1.0
6987,48912,顶顶顶,1.0
6988,48942,很不错，嘿,1.0
6989,48948,继续努力,1.0
6990,48954,很简单，很容易理解,0.0
6991,48957,嗯呢,1.0
6992,48969,很简单的一个小程序，又复习一遍常用命令。,0.0
6993,48972,很棒的教程,1.0
6994,48975,凍結無法使用,1.0
6995,48984,谢谢！下次再来,1.0
6996,48996,主要是学了一些快捷键,0.0
6997,48999,循序渐进，很不错的课程,1.0
6998,49002,千里之行始于跬步,1.0
6999,49011,感谢实验楼搭建的实验环境，今天刚刚用，在朋友的介绍下使用了，以后应该会常用！,1.0
7000,49017,我在看文档,0.0
7001,49020,感觉不是很清楚,0.0
7002,49029,慢。。。,1.0
7003,49032,bucuo,1.0
7004,49038,刚刚入门  尚在学习,1.0
7005,49041,千里之行始于跬步,1.0
7006,49047,怎么说呢 很不错 跟着走 我是零基础 感觉还有很多东西学啊 很有感觉 越学越舒服 有人指导就最好了。,1.0
7007,49050,千里之行始于跬步,1.0
7008,49077,五星满分,1.0
7009,49086,...,1.0
7010,49113,如果我们定义了一个指向子类对象的父类引用类型，那么它除了能够引用父类中定义的所有属性和方法外，还可以使用子类强大的功能。但是对于只存在于子类的方法和属性就不能获取。,1.0
7011,49134,有趣的字符指令，收获很大。,0.0
7012,49140,还不错，可以实现，就是里面代码还有待进一步分析细看,1.0
7013,49146,加油,1.0
7014,49170,很喜欢实验楼的这种学习方式 在实践中积累自己的经验 或许这才是是我的学习方式.,1.0
7015,49173,讲的非常详细，非常适合我这种什么都不懂得菜鸟,0.0
7016,49176,完美！,1.0
7017,49230,还不错，对伪分布式安装有了大概的了解,1.0
7018,49233,还行,1.0
7019,49236,很不错，收益良多！！,1.0
7020,49239,我觉得特别好，跟着一步步操作，对每一步可以慢慢学习；虚拟器也更加贴近真实的操作场景,0.0
7021,49242,千里之行始于跬步,1.0
7022,49263,第三节明显比第二节难，习题还不做，打算在学一遍,0.0
7023,49272,哎呀，怎么保存啊,0.0
7024,49281,喜欢这个软件,1.0
7025,49293,第一次使用lunix编写程序，挺好玩的,1.0
7026,49299,可以,1.0
7027,49302,学习完linux的第二课,1.0
7028,49308,完成，thanks；,1.0
7029,49311,学会了很多。,0.0
7030,49314,第一次用Linux，能将前面的知识融会贯通。,1.0
7031,49317,初来实验楼，对各种用拼音表示变量的方式很不适应。,0.0
7032,49320,之前的代码很多都没提交，非会员确实不爽啊。。。,0.0
7033,49326,实验文档很详细，不错,1.0
7034,49335,感觉一脸懵比,1.0
7035,49347,挺方便，刚开始学习，不错！,1.0
7036,49350,有个练习环境，非常开心,1.0
7037,49353,HAO,1.0
7038,49362,有意思   哈哈   就用这打发时间了,1.0
7039,49365,挺不错的一个平台，做实验时有时有点卡,0.0
7040,49368,难,1.0
7041,49371,这节的内容还不太熟悉,1.0
7042,49377,不仅了解到 Flask 使用和数据库的使用，还懂得推荐系统的基本原理. 推荐系统的基本原理就是一行sql求交集,1.0
7043,49380,第一行代码加油,1.0
7044,49389,在面向对象的编程中，把用类创建对象的过程称为实例化。通常是使用有参数或无参数的构造方法来创建对象。,0.0
7045,49392,入门介绍，非常好！,1.0
7046,49398,我是个新手小白，感觉非常不适合新手，一上来就引用各种Linux命令，讲的又不详细，这叫我等小白怎么弄啊,0.0
7047,49401,很好继续,1.0
7048,49410,不知道在本机上做能不能成功,0.0
7049,49416,实验环境打不开。,1.0
7050,49419,公司来事情了，暂停,1.0
7051,49422,查阅API文档对于未来章节的学习也十分重要，请保持这个习惯。,0.0
7052,49425,千里之行始于足下,1.0
7053,49428,我认为是一个比较不错的一个实例，能拓展的还有很多。,0.0
7054,49431,我是个新手小白，感觉非常不适合新手，一上来就引用各种Linux命令，一大串命令，这叫我等小白怎么弄啊,0.0
7055,49434,千里之行始于足下,1.0
7056,49440,实验环境有问题，hadoop无法启动，hive也无法启动。实验的机器运行也比较慢，作了一半作不了了,0.0
7057,49443,十分好玩,1.0
7058,49446,玩CSS很有意思，所见即所得。,1.0
7059,49452,玩CSS很有意思，所见即所得。,1.0
7060,49458,努力坚持学习，加油！,1.0
7061,49515,谢谢，很好用的实验室,1.0
7062,49521,谢谢！！,1.0
7063,49551,训练集准确率有点差啊,0.0
7064,49560,千里之行始于足下,1.0
7065,49563,不错,1.0
7066,49566,挺有意思，不枯燥,0.0
7067,49572,希腊字母 西塔怎么打快捷键 θ   这是复制的,1.0
7068,49590,要继续加油,1.0
7069,49596,挑战题还是不会。。。,0.0
7070,49605,66,1.0
7071,49611,有效时间居然是0 真是可以,0.0
7072,49614,感觉很不错。,1.0
7073,49620,很好的教程。,1.0
7074,49626,希望一往直前,1.0
7075,49632,win10系统用实验楼表示很卡0.0,0.0
7076,49635,开始！加油,1.0
7077,49644,没有完成，输入命令的地方都没找到,0.0
7078,49647,为什么我看了半小时文档。。。不算有效学习时间，有点小烦,0.0
7079,49653,Good Good Study!,0.0
7080,49656,还行吧，努力加油,1.0
7081,49659,很牛逼的网站,1.0
7082,49662,现在那张要上课\n等晚上,0.0
7083,49671,还不错，这里直接提供实验环境，省得自己安装很多软件。,1.0
7084,49674,这个有效学习时间真的坑,1.0
7085,49683,网络慢~~~,1.0
7086,49695,难受，作业没做出来,0.0
7087,49713,入门了,1.0
7088,49716,实践比较不错！,1.0
7089,49719,非常棒的学习平台，要是能免费就好了   (￣▽￣)~*(￣▽￣)／(￣▽￣)／(￣▽￣)／(￣▽￣)／,1.0
7090,49722,实用性强，仿真镇号,1.0
7091,49725,很有帮助,1.0
7092,49728,千里之行始于足下,1.0
7093,49734,还行,1.0
7094,49737,。。图片没显示  我不知道要做什么任务啊,0.0
7095,49740,平台很好用！！,1.0
7096,49743,有点神奇，开始了,0.0
7097,49749,很好的教程。,1.0
7098,49755,加油！,1.0
7099,49758,其中，通用Map用于在应用程序中管理映射，通常在 java.util 程序包中实现，可以直接使用。,1.0
7100,49764,Java.util 中的集合类包含 Java 中某些最常用的类。最常用的接口是 List 和 Map。,1.0
7101,49767,Java字符串类（java.lang.String）是Java中使用最多的类,0.0
7102,49776,环境真是太棒了！perfect,1.0
7103,49779,曾经有一次珍贵的时光我没有珍惜，如果给我再来一次的机会，我一定会把这段时光交给SHIYANLOU,1.0
7104,49782,很强大的平台！,1.0
7105,49785,SQL很神奇啊,1.0
7106,49797,感谢实验楼 我很开心 虽然没有完成 下次我一定会更加努力的！,1.0
7107,49803,加油加油加油,1.0
7108,49809,由浅入深，知识基础，逐渐掌握核心,1.0
7109,49821,受益匪浅啊。,1.0
7110,49824,实验环境有待提升！\n在自己的编辑器中能够出来效果，但是在实验环境的编辑器中出不来效果！\n代码较冗余，可以适当替换，最基础的CSS修饰，对于刚入门的来说是个很好的案例！,1.0
